%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
94.0, -69913.70855733259, -14478.81185755871, -8513.466538604085, -27473.333772818303, -70967.99563980052, -71672.58968026516, -73948.7572251269, -73789.47869413838, -71536.44520478787, -74466.13305403388, -8439.728133646027, -8893.356787366485, -71455.19661369284, -74086.24280527148, -60213.49849861843, -31028.915170301818, -0.112, 0.92, -0.47600000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762741927E9, 0.0, 2026-01-31 14:52:42.741
96.0, -69988.1175146243, -14706.844354491754, -8572.273978266, -27492.690383516598, -70792.13211442616, -71823.86628673867, -73961.52007121088, -73694.34966973659, -71298.66734727232, -74230.72448143059, -8496.523916306964, -8978.986320374766, -71203.00188100361, -74283.1840256672, -60223.80265281232, -31095.880996689917, -0.112, 0.92, -0.47600000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762751006E9, 0.0, 2026-01-31 14:52:42.751
98.0, -70092.2989955305, -14972.740706532088, -8643.911319245259, -27510.102392447283, -70587.90422533802, -71965.46458786304, -73934.96619879796, -73581.07102883709, -71128.70468243417, -74060.04656076987, -8552.582091400873, -9051.808303810156, -71035.60966677782, -74455.53832716207, -60249.57421416929, -31166.132529512946, -0.112, 0.92, -0.47600000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762757862E9, 0.0, 2026-01-31 14:52:42.757
100.0, -70149.56416482499, -15201.130831376415, -8682.646892386305, -27539.07025326136, -70429.6762263389, -72059.47602504207, -73926.6513498606, -73489.47358005925, -70927.44957535858, -73859.37259905013, -8613.691760741684, -9126.932516924444, -70834.48867016897, -74651.29490510165, -60262.78409514238, -31244.788318251172, -0.122, 0.912, -0.452, 192.0, 126.0, 24.0, 14.0, 64.0, 120.5, 112.0, 0.0, 0.0, 0.0, 1.76989276276594E9, 0.0, 2026-01-31 14:52:42.765
102.0, -70213.71367141172, -15468.122418895056, -8741.856663448414, -27614.686204753663, -70202.49309569516, -72158.9859913571, -73912.43564038702, -73429.32503573001, -70752.90480290708, -73685.7442481213, -8670.152267235788, -9199.016892792808, -70662.55905181874, -74824.0068345078, -60295.99878740297, -31318.01263308676, -0.122, 0.912, -0.452, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762772907E9, 0.0, 2026-01-31 14:52:42.772
104.0, -70271.76115176216, -15715.712692226494, -8811.41529219333, -27717.81715367045, -69972.91832839469, -72285.69803067423, -73919.27527419034, -73365.53315705457, -70516.46805005886, -73450.62624819593, -8744.315355338496, -9309.903897035587, -70425.00471174774, -75044.12681390367, -60329.526404085926, -31409.990061520348, -0.122, 0.912, -0.452, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762780958E9, 0.0, 2026-01-31 14:52:42.780
106.0, -70336.91648684937, -15956.105703843321, -8925.409188915395, -27824.859657866917, -69689.60996742368, -72452.37498907745, -73944.08571053573, -73322.68486293375, -70264.07215166952, -73197.49274223957, -8808.46486192523, -9409.7714912619, -70178.30850819452, -75226.29353121443, -60381.538913433425, -31506.90722547856, -0.122, 0.912, -0.452, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762791023E9, 0.0, 2026-01-31 14:52:42.791
108.0, -70376.94846116882, -16187.62507291139, -9033.099893701065, -27930.784574840614, -69404.62522561851, -72638.22974422332, -73972.02539110486, -73272.23697569812, -69956.60155494232, -72891.67617460206, -8882.382080838928, -9521.21728911606, -69869.49680679999, -75432.15309764781, -60433.618478014294, -31614.821447708782, -0.122, 0.912, -0.452, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762799102E9, 0.0, 2026-01-31 14:52:42.799
110.0, -70417.00278723273, -16417.244543700763, -9165.377517387571, -28042.140965716957, -69040.35884623037, -72832.75697621786, -74155.62262006076, -73250.15345217627, -69666.7441328459, -72603.49513333978, -8936.450950676317, -9605.013979079005, -69592.02225113181, -75601.75813457467, -60490.68248160869, -31710.50926572195, -0.132, 0.85, -0.438, 192.0, 125.5, 112.0, 13.0, 72.0, 121.0, 40.0, 0.0, 0.0, 0.0, 1.769892762807102E9, 0.0, 2026-01-31 14:52:42.807
112.0, -70442.21555497832, -16664.790113543288, -9290.07789970373, -28137.918190707947, -68657.62992592216, -73000.75268754395, -74379.2071198472, -73290.18542649572, -69250.35348538798, -72186.88096843731, -9009.138823644975, -9701.372349425836, -69180.54898745407, -75798.47583752582, -60551.92626141623, -31815.987147806543, -0.132, 0.85, -0.438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989276281312E9, 0.0, 2026-01-31 14:52:42.813
114.0, -70461.16983427643, -16884.753630727962, -9426.401189136648, -28213.131810800056, -68284.91458712991, -73090.02555489846, -74469.10583604644, -73460.2374983117, -68896.07833577137, -71835.3550833887, -9080.17266752394, -9769.969853159173, -68829.8948204392, -75953.75340625684, -60615.29345694703, -31911.831428030902, -0.132, 0.85, -0.438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762822122E9, 0.0, 2026-01-31 14:52:42.822
116.0, -70486.09202934409, -17128.67821796873, -9558.656461078699, -28280.991706966368, -67918.59184725188, -73165.84267209086, -74537.05513919058, -73612.4752297968, -68500.05012751224, -71439.25981989621, -9166.673918565979, -9841.80835983853, -68433.37487380205, -76125.8171350738, -60704.029882434595, -32010.827304223458, -0.132, 0.85, -0.438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762829142E9, 0.0, 2026-01-31 14:52:42.829
118.0, -70510.41072731146, -17327.407577920865, -9690.911733020752, -28348.60573394367, -67539.26039210086, -73275.88031004433, -74595.48259919675, -73712.25341704529, -68161.26473680315, -71099.69211813118, -9246.089666615686, -9900.347578566978, -68093.69541331475, -76261.40281693969, -60799.02479636965, -32099.49667447766, -0.132, 0.85, -0.438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762837146E9, 0.0, 2026-01-31 14:52:42.837
120.0, -70561.12683548055, -17588.990043281323, -9821.937659017762, -28444.67353161258, -67099.22159900924, -73441.86436436944, -74627.84792516804, -73872.24720385637, -67731.53009790542, -70668.70578154395, -9347.030144575852, -9999.4105099929, -67672.9685274325, -76432.23719981161, -60895.24905624975, -32189.171873232353, -0.15, 0.852, -0.402, 192.0, 125.5, 40.0, 13.0, 80.0, 121.5, 56.0, 0.0, 0.0, 0.0, 1.769892762845125E9, 0.0, 2026-01-31 14:52:42.845
122.0, -70588.82064686068, -17788.635824756126, -9967.983957288738, -28544.205849672064, -66644.8329859773, -73612.4752297968, -74685.627184585, -74124.48664003452, -67300.49905782928, -70237.60768623445, -9441.689782344078, -10094.159554738946, -67235.90251635344, -76589.12409414341, -60982.39850788099, -32288.704191291836, -0.15, 0.852, -0.402, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762854248E9, 0.0, 2026-01-31 14:52:42.854
124.0, -70625.56691474521, -18035.309676564895, -10116.891278849993, -28651.449519568625, -66167.9138145344, -73803.89556931205, -74725.21212401535, -74317.24808421709, -66813.43219440368, -69750.7643402534, -9556.913025011185, -10203.616047336585, -66757.73164722105, -76761.27722993818, -61080.835590462164, -32395.59023327711, -0.15, 0.852, -0.402, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762863123E9, 0.0, 2026-01-31 14:52:42.863
126.0, -70626.63979847907, -18199.684405289223, -10259.853036386137, -28757.977933642618, -65716.31916955939, -73989.75032445793, -74783.61723227707, -74480.43817048529, -66371.7617239668, -69311.48550647325, -9655.640680270277, -10303.774214240815, -66317.4022814515, -76914.23021724584, -61181.28433004431, -32506.231368330882, -0.15, 0.852, -0.402, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762871327E9, 0.0, 2026-01-31 14:52:42.871
128.0, -70640.98961841936, -18416.563381739066, -10398.523258986863, -28875.90573738882, -65211.90735243647, -74198.78383860397, -74863.61412568261, -74650.44553881235, -65865.82998822094, -68806.2913782944, -9763.510199011589, -10420.807948208803, -65812.85635386186, -77090.58548099823, -61294.898247110636, -32630.574122735754, -0.15, 0.852, -0.402, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989276287822E9, 0.0, 2026-01-31 14:52:42.878
130.0, -70612.60290296112, -18535.65347619694, -10522.17310931362, -28959.277744207116, -64757.96577429364, -74387.63372750685, -74962.43118791953, -74853.62289591109, -65394.722270336424, -68339.07286394511, -9851.643127398864, -10532.834891418803, -65342.866223200115, -77260.54814583638, -61387.07684124433, -32746.95965611454, -0.164, 0.854, -0.374, 192.0, 125.0, 112.0, 13.0, 88.0, 122.0, 40.0, 0.0, 0.0, 0.0, 1.769892762886184E9, 0.0, 2026-01-31 14:52:42.886
132.0, -70611.8652953941, -18719.89890574204, -10654.517788233494, -29006.37286977445, -64278.9231871275, -74558.33399991202, -75076.0674567303, -75065.9197647476, -64919.144203560856, -67860.99140179055, -9941.474788364743, -10633.708314145602, -64868.65161283632, -77409.7236883311, -61497.24858966453, -32858.22664001306, -0.164, 0.854, -0.374, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989276289319E9, 0.0, 2026-01-31 14:52:42.893
134.0, -70579.03058278926, -18825.77911922683, -10772.736164657614, -28982.858834607465, -63916.80257520707, -74667.90225123195, -75201.7513158025, -75282.97755515308, -64501.90418981364, -67444.91367875501, -10019.571783491587, -10701.724672523103, -64447.120064153685, -77525.68453856523, -61613.254143387574, -32941.88921950927, -0.164, 0.854, -0.374, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762901291E9, 0.0, 2026-01-31 14:52:42.901
136.0, -70575.56606239869, -19011.14213599469, -10904.58910519947, -28944.793813800075, -63558.66057379968, -74753.33061854013, -75304.99402344156, -75485.59611864045, -64132.20633652286, -67071.95247077376, -10106.073034533625, -10731.430140904205, -64083.032498721186, -77604.00505113663, -61739.96618270472, -32979.551908916466, -0.164, 0.854, -0.374, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762910233E9, 0.0, 2026-01-31 14:52:42.910
138.0, -70542.150204438, -19133.316771187398, -11031.815234639078, -28908.181656382283, -63308.3433876447, -74806.14779068802, -75340.3321314254, -75640.06902457107, -63838.124434724385, -66780.4633713321, -10203.526640358763, -10758.296937739486, -63782.423887541765, -77678.16813923934, -61849.44502704681, -32977.42849319321, -0.164, 0.854, -0.374, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762917341E9, 0.0, 2026-01-31 14:52:42.917
140.0, -70562.51264363679, -19350.2180993817, -11185.751698702778, -28926.107755435438, -62980.08566857406, -74853.77935812228, -75339.77333781403, -75793.4913985123, -63553.743190019515, -66495.21040859347, -10317.028798702813, -10777.877065882334, -63501.19423880509, -77734.09220386652, -61965.85291217005, -32957.580144116895, -0.14900000000000002, 0.87, -0.36, 192.0, 125.5, 104.0, 13.5, 88.0, 122.5, 24.0, 0.0, 0.0, 0.0, 1.76989276292534E9, 0.0, 2026-01-31 14:52:42.925
142.0, -70577.2647949773, -19528.607371879505, -11326.031246904284, -28968.330200711516, -62670.514007868056, -74876.77930316678, -75334.61008484484, -76004.42481093702, -63227.00538957184, -66169.14316047945, -10439.181082151066, -10820.52419430306, -63172.28831914524, -77828.30480674563, -62078.7515734138, -32964.88916455378, -0.14900000000000002, 0.87, -0.36, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762933322E9, 0.0, 2026-01-31 14:52:42.933
144.0, -70604.39981274604, -19780.042145257252, -11486.852048260218, -29018.30870131358, -62287.22629394845, -74937.50899285186, -75336.532334868, -76257.8488895713, -62882.07326913754, -65825.12746156781, -10572.41983084915, -10863.10426749042, -62839.04616106107, -77900.14331342498, -62203.49665921887, -32987.88910959829, -0.14900000000000002, 0.87, -0.36, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762940358E9, 0.0, 2026-01-31 14:52:42.940
146.0, -70560.16571046898, -19974.27880457387, -11614.100529444282, -29035.340730588527, -61942.607097936525, -75015.09189785623, -75344.15427972726, -76525.68984337925, -62495.54455227192, -65440.18571855852, -10696.382605598284, -10916.97197162771, -62448.51648193795, -77997.57456750567, -62303.699529612015, -33025.618854238855, -0.14900000000000002, 0.87, -0.36, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762951459E9, 0.0, 2026-01-31 14:52:42.951
148.0, -70533.5447828227, -20202.490115462555, -11749.3732868878, -29061.492271601233, -61576.46317201414, -75113.7301461375, -75341.24855294808, -76799.29754725666, -62142.63285906707, -65090.000938177225, -10797.300731813995, -10945.02341091912, -62109.46287029539, -78065.05448401625, -62401.577818581805, -33054.54201156402, -0.14900000000000002, 0.87, -0.36, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762958349E9, 0.0, 2026-01-31 14:52:42.958
150.0, -70486.53906423319, -20390.781210754063, -11839.71903797615, -29075.104483974515, -61316.221811321004, -75189.03317320743, -75297.28267160448, -77015.66243358403, -61805.74736663668, -64756.78113183751, -10887.579427668981, -10985.144792216397, -61761.80383703755, -78169.37007538916, -62479.719517197555, -33084.02396250057, -0.11950000000000001, 0.881, -0.33599999999999997, 192.0, 126.5, 24.0, 13.5, 112.0, 123.0, 32.0, 0.0, 0.0, 0.0, 1.769892762965322E9, 0.0, 2026-01-31 14:52:42.965
152.0, -70476.07844782811, -20592.84098063004, -11916.184355757756, -29092.784713838664, -61067.692764722444, -75241.42566221066, -75244.08551980085, -77196.39863924964, -61567.45541899865, -64520.791413878374, -10954.567605801536, -11000.99217903521, -61526.03763652297, -78246.99768388244, -62545.05366624042, -33109.97433781318, -0.11950000000000001, 0.881, -0.33599999999999997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762972329E9, 0.0, 2026-01-31 14:52:42.972
154.0, -70416.2204761768, -20778.82984624265, -11946.64978345034, -29114.33179549358, -60903.22862902029, -75261.65399094272, -75117.46288746153, -77338.89101015223, -61337.72418948701, -64294.859980924135, -11021.667542656367, -11047.506159246703, -61280.570778914785, -78377.77774069045, -62581.442306213656, -33157.18122210279, -0.11950000000000001, 0.881, -0.33599999999999997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762981439E9, 0.0, 2026-01-31 14:52:42.981
156.0, -70349.67933293334, -20955.855662328682, -11967.995699405159, -29141.556220240145, -60745.134740487905, -75266.52667123398, -74968.48851066691, -77494.21328237216, -61211.146260636604, -64171.14307536401, -11061.677165231367, -11088.409851599914, -61154.77516112032, -78488.59768969986, -62584.75036439305, -33211.16068496236, -0.11950000000000001, 0.881, -0.33599999999999997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762989448E9, 0.0, 2026-01-31 14:52:42.989
158.0, -70290.67072757134, -21130.04280686889, -11961.625452235396, -29167.10426415256, -60605.257523686596, -75282.32935456387, -74814.90967451449, -77664.60063035497, -61045.07279933367, -64005.226076272265, -11096.612941815012, -11163.154085058462, -60982.912598003466, -78647.25037184362, -62560.78929433695, -33287.134264365945, -0.11950000000000001, 0.881, -0.33599999999999997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892762996501E9, 0.0, 2026-01-31 14:52:42.996
160.0, -70236.66891296732, -21261.64987822174, -11963.301833069543, -29185.410342861458, -60409.47859400256, -75326.31758765192, -74766.96518265786, -77857.4738332598, -60907.65427442244, -63866.242929249165, -11111.968590255809, -11213.803137994188, -60853.60775632951, -78766.11694885694, -62528.78159627695, -33361.520869913205, -0.10675000000000001, 0.8995, -0.31999999999999995, 192.0, 126.5, 8.0, 14.0, 88.0, 123.0, 64.0, 0.0, 0.0, 0.0, 1.769892763005482E9, 0.0, 2026-01-31 14:52:43.005
162.0, -70186.10926700941, -21411.71949049467, -11968.46508603872, -29215.361680431568, -60174.67351849956, -75399.85482690988, -74815.31200591469, -78021.7144515174, -60661.58391971397, -63619.50202220703, -11147.887843595487, -11277.28209224726, -60609.75022432211, -78920.32163385411, -62494.963406916075, -33443.66353078646, -0.10675000000000001, 0.8995, -0.31999999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763013494E9, 0.0, 2026-01-31 14:52:43.013
164.0, -70121.06569064446, -21517.39853827936, -11993.677853784306, -29267.955335134906, -59933.72171327135, -75484.1209035064, -74924.92496072353, -78152.82978449223, -60451.07519043388, -63409.08269990477, -11172.653576451967, -11320.19744160145, -60396.291064773926, -79042.71978649138, -62456.13842679721, -33499.408781458, -0.10675000000000001, 0.8995, -0.31999999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763020571E9, 0.0, 2026-01-31 14:52:43.020
166.0, -70043.70630308465, -21684.61193854951, -12014.33086566101, -29347.61695237362, -59677.01192820215, -75601.62402410794, -74949.78010055782, -78327.86629532174, -60168.37032656316, -63129.06004536868, -11214.406635094481, -11404.195297264492, -60112.20039274698, -79204.05467796978, -62423.19195547009, -33562.06072116622, -0.10675000000000001, 0.8995, -0.31999999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763028481E9, 0.0, 2026-01-31 14:52:43.028
168.0, -69926.85138307231, -21793.80021021369, -12021.885755286903, -29409.844208937197, -59470.77238211303, -75696.1719031539, -74921.01340544384, -78558.29042891151, -59968.925710788455, -62932.43174939534, -11227.683571300933, -11477.598426055722, -59911.749948471785, -79338.70158656855, -62382.44472532806, -33634.6368354126, -0.10675000000000001, 0.8995, -0.31999999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763037554E9, 0.0, 2026-01-31 14:52:43.037
170.0, -69831.67765518161, -21973.240014700892, -12019.851746541472, -29472.96553527898, -59207.35707370724, -75790.83154092211, -74867.68214317347, -78821.54927510611, -59704.37046341544, -62668.479999122625, -11245.117931976072, -11568.033584121893, -59651.396829056364, -79502.33870772585, -62340.15522481862, -33734.146801727635, -0.109375, 0.90675, -0.31499999999999995, 192.0, 126.0, 64.0, 14.0, 72.0, 123.0, 40.0, 0.0, 0.0, 0.0, 1.769892763045557E9, 0.0, 2026-01-31 14:52:43.045
172.0, -69732.99470341143, -22090.698431813533, -12016.834261040005, -29521.468820747, -59024.78802499629, -75871.70015236142, -74767.68043848044, -79063.14928092352, -59496.36512951436, -62462.799246644885, -11254.080981502651, -11640.386180923722, -59439.8822712758, -79646.30629376249, -62284.65584333609, -33826.414802839136, -0.109375, 0.90675, -0.31499999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763057145E9, 0.0, 2026-01-31 14:52:43.057
174.0, -69665.26891771184, -22281.537625972942, -12020.835223297505, -29571.46967309352, -58816.134490505996, -75955.51919406882, -74653.50772780273, -79260.7610536529, -59286.34813861229, -62250.74824699739, -11279.472563203879, -11710.771824213485, -59235.56497520983, -79800.086295615, -62231.771615954836, -33913.13957132573, -0.109375, 0.90675, -0.31499999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763061488E9, 0.0, 2026-01-31 14:52:43.061
176.0, -69551.43148320097, -22380.24292948758, -12014.867307527937, -29598.470580395533, -58694.74216636922, -76015.06424129776, -74583.7479333577, -79399.20775880906, -59138.51370078489, -62104.23256209285, -11290.782545898264, -11757.039935235971, -59079.326281467234, -79931.46984952329, -62168.33736519067, -33977.04320872345, -0.109375, 0.90675, -0.31499999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763069522E9, 0.0, 2026-01-31 14:52:43.069
178.0, -69440.81269989166, -22564.51071077713, -12022.802176809571, -29637.67554017014, -58551.73570534417, -76110.34972791073, -74508.26609233214, -79521.76237365752, -58986.924169889, -61955.057019598135, -11308.753348440332, -11801.765775891039, -58924.04871273622, -80056.3490457951, -62107.47356503887, -34028.653386670754, -0.109375, 0.90675, -0.31499999999999995, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763076518E9, 0.0, 2026-01-31 14:52:43.076
180.0, -69281.48946541423, -22662.76897940266, -12017.661275584851, -29646.05744434088, -58490.357815069896, -76170.6770861956, -74434.30416992953, -79644.83107862844, -58885.80487797319, -61858.721000995756, -11317.00114214434, -11835.695723974195, -58829.56788892364, -80170.7229221729, -62036.1938519709, -34067.72423597863, -0.1016875, 0.907375, -0.3095, 192.0, 126.5, 8.0, 14.0, 48.0, 123.0, 64.0, 0.0, 0.0, 0.0, 1.769892763084552E9, 0.0, 2026-01-31 14:52:43.084
182.0, -69155.98442029768, -22846.545022314196, -12027.965429778747, -29675.271174343965, -58373.86052296883, -76215.80525825087, -74349.21107878818, -79808.26703408564, -58793.93920826188, -61768.50936037414, -11325.271287592805, -11856.438142828722, -58739.55741400211, -80264.13086225162, -61971.70906921734, -34097.00502121509, -0.1016875, 0.907375, -0.3095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763093727E9, 0.0, 2026-01-31 14:52:43.093
184.0, -69011.99448251659, -22949.608915997615, -12017.482461629208, -29696.97471821007, -58338.38830451827, -76235.51949686045, -74234.61368496582, -79954.00040793425, -58711.28245726615, -61688.914798368794, -11329.205194616938, -11884.44487863122, -58652.98910772671, -80364.13256694467, -61899.91526602689, -34127.22457971866, -0.1016875, 0.907375, -0.3095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989276310061E9, 0.0, 2026-01-31 14:52:43.100
186.0, -68913.9150278467, -23126.210048938996, -12008.228839424712, -29727.663663347204, -58236.75492247998, -76281.87701486076, -74118.58577949832, -80086.4568455764, -58651.40213387038, -61629.280344162034, -11325.159528870527, -11907.713044609196, -58600.663673956835, -80448.24218132999, -61828.792015170104, -34158.7628911451, -0.1016875, 0.907375, -0.3095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763108614E9, 0.0, 2026-01-31 14:52:43.108
188.0, -68795.9872241005, -23226.368215843228, -11973.181304118789, -29737.721948352093, -58192.07378531382, -76323.29479733644, -74014.09137416976, -80218.75682100735, -58561.88339732688, -61542.175596019704, -11319.81746194571, -11942.537062470563, -58504.50646931011, -80558.14570881674, -61749.44332235376, -34202.48290329968, -0.1016875, 0.907375, -0.3095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763116684E9, 0.0, 2026-01-31 14:52:43.116
190.0, -68713.15165914914, -23382.897482263743, -11942.022972348092, -29754.30694273793, -58092.988502143446, -76377.34131542937, -73885.43473308501, -80365.38426463417, -58502.315998353486, -61482.92112146868, -11304.439461760458, -11964.039440636569, -58448.045962816, -80654.19115474119, -61669.49113243713, -34244.548886364566, -0.1016875, 0.907375, -0.3095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763125653E9, 0.0, 2026-01-31 14:52:43.125
192.0, -68598.30839613777, -23471.70096298468, -11904.896724807826, -29760.31956199641, -58066.54638845282, -76421.8883421288, -73731.9006004215, -80486.64247830422, -58419.8380613134, -61402.566600151855, -11298.225676801881, -12001.813888766037, -58367.534979287986, -80783.49599641515, -61562.53803521849, -34289.81116888657, -0.078, 0.922, -0.302, 192.0, 126.5, 72.0, 14.0, 104.0, 123.0, 72.0, 0.0, 0.0, 0.0, 1.769892763132718E9, 0.0, 2026-01-31 14:52:43.132
194.0, -68497.99376702234, -23612.986339686675, -11914.418567945788, -29793.578957745907, -57979.106364143656, -76479.1982149122, -73595.68906971086, -80604.61498553932, -58386.042223696975, -61369.709535802554, -11306.5181739948, -12021.796348309083, -58335.23670855007, -80874.31113413705, -61471.78995272994, -34318.53316051164, -0.078, 0.922, -0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763142745E9, 0.0, 2026-01-31 14:52:43.142
196.0, -68356.2837071757, -23711.93751239032, -11931.092969309446, -29828.313568629455, -57912.29699996675, -76529.89197133684, -73476.88954793091, -80743.64283605132, -58271.109553707785, -61257.21320595899, -11340.090494166672, -12067.282148275632, -58221.01929438345, -80991.94836520533, -61387.83680055581, -34353.29012313964, -0.078, 0.922, -0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763149808E9, 0.0, 2026-01-31 14:52:43.149
198.0, -68196.06640292006, -23834.737996427775, -11966.721649971207, -29866.4009411813, -57806.707359159875, -76595.6284517799, -73374.04917169204, -80901.98259377273, -58209.77636692243, -61194.42715578403, -11364.811523534241, -12084.358881039487, -58170.169075747624, -81049.90643857795, -61316.780604932384, -34366.052969223616, -0.078, 0.922, -0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763156789E9, 0.0, 2026-01-31 14:52:43.156
200.0, -68019.84524963443, -23928.749433606798, -11975.192961119767, -29914.099563848922, -57769.29053894169, -76652.40188269639, -73235.17778339122, -81042.50801116324, -58097.50355452342, -61083.160171885516, -11384.391651677091, -12105.369520827475, -58052.97887956845, -81126.28234938173, -61258.73312458195, -34376.737103073254, -0.078, 0.922, -0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769892763164818E9, 0.0, 2026-01-31 14:52:43.164
