%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
106.0, -187500.02235174447, -57377.57621736243, -187500.02235174447, -187500.02235174447, -32495.368420525603, 6930.247775345776, -106349.84598754001, -10863.618357612891, -84177.74250242025, -187500.02235174447, -187500.02235174447, -177825.3156334538, -137909.92801307773, -13101.07268107804, 4339.121799364305, -187500.02235174447, -0.053750000000000006, 0.931, 0.31375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049813971766E9, 0.0, 2026-02-07 15:02:19.717
108.0, -187500.02235174447, -57349.25655713756, -187500.02235174447, -187500.02235174447, -32492.48504549087, 6928.504339278262, -106349.68952532882, -10862.47841864567, -84139.09633625703, -187500.02235174447, -187500.02235174447, -177798.89587150764, -137903.6918763747, -13094.814192630552, 4338.473598775101, -187500.02235174447, -0.052875000000000005, 0.9325000000000001, 0.314875, 192.0, 127.0, 48.0, 14.5, 24.0, 4.5, 112.0, 0.0, 0.0, 0.0, 1.770498139724574E9, 0.0, 2026-02-07 15:02:19.724
110.0, -187500.02235174447, -57321.56274575744, -187500.02235174447, -187500.02235174447, -32494.80962691422, 6931.141845123988, -106355.41157190938, -10866.524084392082, -84102.30536488359, -187500.02235174447, -187500.02235174447, -177772.6549235171, -137901.1884809957, -13092.199038529283, 4338.563005752922, -187500.02235174447, -0.052875000000000005, 0.9325000000000001, 0.314875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139732595E9, 0.0, 2026-02-07 15:02:19.732
112.0, -187500.02235174447, -57275.76402136851, -187500.02235174447, -187500.02235174447, -32494.250833302838, 6932.237080602298, -106357.8032085661, -10865.652366358325, -84065.5367452546, -187500.02235174447, -187500.02235174447, -177744.37996678115, -137904.51889091957, -13087.39341347139, 4340.999345898551, -187500.02235174447, -0.052875000000000005, 0.9325000000000001, 0.314875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139741618E9, 0.0, 2026-02-07 15:02:19.741
114.0, -187500.02235174447, -57211.10042465931, -187500.02235174447, -187500.02235174447, -32492.015658857308, 6931.208900357355, -106357.98202252174, -10864.266558202096, -84019.60391039896, -187500.02235174447, -187500.02235174447, -177705.3538209622, -137903.75893160808, -13072.037765030595, 4340.4405522871675, -187500.02235174447, -0.052875000000000005, 0.9325000000000001, 0.314875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049813974864E9, 0.0, 2026-02-07 15:02:19.748
116.0, -187500.02235174447, -57159.78081938992, -187500.02235174447, -187500.02235174447, -32492.172121068495, 6931.9241561799245, -106359.36783067798, -10865.33944193595, -83977.94025873426, -187500.02235174447, -187500.02235174447, -177663.84663150867, -137906.32938222043, -13053.06113398804, 4338.495950519557, -187500.02235174447, -0.052875000000000005, 0.9325000000000001, 0.314875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049813975671E9, 0.0, 2026-02-07 15:02:19.756
118.0, -187500.02235174447, -57119.30181018136, -187500.02235174447, -187500.02235174447, -32491.63567920157, 6930.627755001517, -106360.03838301163, -10863.841875057446, -83945.48552578516, -187500.02235174447, -187500.02235174447, -177632.688299738, -137913.39253346832, -13039.761846037132, 4339.077095875394, -187500.02235174447, -0.0494375, 0.93225, 0.31543750000000004, 192.0, 127.0, 72.0, 14.5, 16.0, 4.5, 112.0, 0.0, 0.0, 0.0, 1.770498139765743E9, 0.0, 2026-02-07 15:02:19.765
120.0, -187500.02235174447, -57074.64302475966, -187500.02235174447, -187500.02235174447, -32490.920423378997, 6931.521824779728, -106358.51846438868, -10862.970157023688, -83919.51279872809, -187500.02235174447, -187500.02235174447, -177600.27827027778, -137917.4605509592, -13025.032046441085, 4338.317136563914, -187500.02235174447, -0.0494375, 0.93225, 0.31543750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139772797E9, 0.0, 2026-02-07 15:02:19.772
122.0, -187500.02235174447, -57031.63826842765, -187500.02235174447, -187500.02235174447, -32486.80770239922, 6930.739513723793, -106355.45627539829, -10861.271424445084, -83895.26115599409, -187500.02235174447, -187500.02235174447, -177565.49895590532, -137920.5674434385, -13011.33042708998, 4338.741819708564, -187500.02235174447, -0.0494375, 0.93225, 0.31543750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139780819E9, 0.0, 2026-02-07 15:02:19.780
124.0, -187500.02235174447, -56990.98044526344, -187500.02235174447, -187500.02235174447, -32480.035123829264, 6929.130188123011, -106351.18709220733, -10856.510502876105, -83864.81808004595, -187500.02235174447, -187500.02235174447, -177528.66328104297, -137918.13110329284, -12996.6676827273, 4335.903148162741, -187500.02235174447, -0.0494375, 0.93225, 0.31543750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139788837E9, 0.0, 2026-02-07 15:02:19.788
126.0, -187500.02235174447, -56961.163218160065, -187500.02235174447, -187500.02235174447, -32476.972934838886, 6930.292478834686, -106350.69535382932, -10856.264633687095, -83837.01250994355, -187500.02235174447, -187500.02235174447, -177495.4485887824, -137915.38183872483, -12987.592874478445, 4335.456113273634, -187500.02235174447, -0.0494375, 0.93225, 0.31543750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139797911E9, 0.0, 2026-02-07 15:02:19.797
128.0, -187500.02235174447, -56939.10204638267, -187500.02235174447, -187500.02235174447, -32474.76011213781, 6932.929984680412, -106351.87999628544, -10857.270462187584, -83825.21078887115, -187500.02235174447, -187500.02235174447, -177468.24651578028, -137917.7064201482, -12985.134182588361, 4338.183026097182, -187500.02235174447, -0.0494375, 0.93225, 0.31543750000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7704981398039E9, 0.0, 2026-02-07 15:02:19.803
130.0, -187500.02235174447, -56925.087502609196, -187500.02235174447, -187500.02235174447, -32471.250888258328, 6931.588880013094, -106351.65647884089, -10858.589215110447, -83820.15929462425, -187500.02235174447, -187500.02235174447, -177442.1396782565, -137920.07570506044, -12980.440316252747, 4338.272433075003, -187500.02235174447, -0.042, 0.928, 0.316, 192.0, 127.0, 88.0, 14.5, 0.0, 4.5, 112.0, 0.0, 0.0, 0.0, 1.77049813981294E9, 0.0, 2026-02-07 15:02:19.812
132.0, -187500.02235174447, -56915.76682517133, -187500.02235174447, -187500.02235174447, -32469.61921091309, 6930.650106745971, -106352.59525210802, -10863.037212257053, -83825.50136154908, -187500.02235174447, -187500.02235174447, -177419.78793380118, -137929.08345807594, -12975.634691194857, 4337.624232485799, -187500.02235174447, -0.042, 0.928, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139820949E9, 0.0, 2026-02-07 15:02:19.820
134.0, -187500.02235174447, -56911.721159424924, -187500.02235174447, -187500.02235174447, -32468.032237056763, 6929.733685223304, -106353.08699048603, -10864.445372157737, -83832.1845331412, -187500.02235174447, -187500.02235174447, -177398.19614865736, -137937.15243782432, -12969.532664958557, 4335.813741184919, -187500.02235174447, -0.042, 0.928, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139828007E9, 0.0, 2026-02-07 15:02:19.828
136.0, -187500.02235174447, -56909.50833672385, -187500.02235174447, -187500.02235174447, -32468.56867892369, 6929.599574756572, -106356.1044759875, -10868.312223948506, -83847.38371937082, -187500.02235174447, -187500.02235174447, -177382.12524439397, -137953.64802523234, -12968.37037424688, 4336.90897666323, -187500.02235174447, -0.042, 0.928, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139837011E9, 0.0, 2026-02-07 15:02:19.837
138.0, -187500.02235174447, -56907.6307901896, -187500.02235174447, -187500.02235174447, -32468.43456845696, 6927.789083455692, -106357.46793239928, -10875.53183740757, -83853.4410421182, -187500.02235174447, -187500.02235174447, -177364.53442150765, -137965.78502247157, -12963.005955577608, 4335.5678719959105, -187500.02235174447, -0.042, 0.928, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139845113E9, 0.0, 2026-02-07 15:02:19.845
140.0, -187500.02235174447, -56903.45101397646, -187500.02235174447, -187500.02235174447, -32470.200356268928, 6926.336220066098, -106361.46889465678, -10882.05854678852, -83859.3419026544, -187500.02235174447, -187500.02235174447, -177348.73173817777, -137978.05613017752, -12957.239205508138, 4333.757380695031, -187500.02235174447, -0.046, 0.932, 0.324, 192.0, 127.0, 72.0, 14.5, 16.0, 5.0, 16.0, 0.0, 0.0, 0.0, 1.770498139852156E9, 0.0, 2026-02-07 15:02:19.852
142.0, -187500.02235174447, -56899.628865674604, -187500.02235174447, -187500.02235174447, -32473.57546968168, 6927.65497298896, -106368.08501101554, -10890.999244570643, -83863.90165852329, -187500.02235174447, -187500.02235174447, -177334.82895312656, -137989.4331681053, -12954.601699662411, 4335.120837106805, -187500.02235174447, -0.046, 0.932, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139860067E9, 0.0, 2026-02-07 15:02:19.860
144.0, -187500.02235174447, -56889.145897525064, -187500.02235174447, -187500.02235174447, -32474.178966781972, 6925.665667732438, -106372.48830467324, -10897.257733018128, -83860.23597243261, -187500.02235174447, -187500.02235174447, -177320.72500237526, -137994.9316972413, -12954.46758919568, 4334.9196714067075, -187500.02235174447, -0.046, 0.932, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139869133E9, 0.0, 2026-02-07 15:02:19.869
146.0, -187500.02235174447, -56878.93115030899, -187500.02235174447, -187500.02235174447, -32475.453016215924, 6924.279859576209, -106376.73513611975, -10905.237305788673, -83850.51296359456, -187500.02235174447, -187500.02235174447, -177303.2459382112, -137996.00458097513, -12953.305298484005, 4333.019773128006, -187500.02235174447, -0.046, 0.932, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139877183E9, 0.0, 2026-02-07 15:02:19.877
148.0, -187500.02235174447, -56868.381126926084, -187500.02235174447, -187500.02235174447, -32481.040952329753, 6925.598612499072, -106385.49701994623, -10917.128433838896, -83845.28265539202, -187500.02235174447, -187500.02235174447, -177287.7561793037, -137998.44092112075, -12955.763990374087, 4333.66797371721, -187500.02235174447, -0.046, 0.932, 0.324, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139884176E9, 0.0, 2026-02-07 15:02:19.884
150.0, -187500.02235174447, -56855.14889420854, -187500.02235174447, -187500.02235174447, -32485.80187389873, 6926.336220066098, -106392.98485433875, -10926.806739188045, -83841.12523092332, -187500.02235174447, -187500.02235174447, -177270.1877081618, -138002.48658686716, -12955.875749096365, 4335.299651062447, -187500.02235174447, -0.038, 0.932, 0.322, 192.0, 127.0, 104.0, 14.5, 16.0, 5.0, 8.0, 0.0, 0.0, 0.0, 1.770498139892181E9, 0.0, 2026-02-07 15:02:19.892
152.0, -187500.02235174447, -56845.805865026225, -187500.02235174447, -187500.02235174447, -32494.742571680854, 6928.929022422913, -106403.6689881884, -10935.568623014526, -83847.40607111527, -187500.02235174447, -187500.02235174447, -177252.59688527547, -138010.84613929346, -12952.56769091698, 4337.020735385506, -187500.02235174447, -0.038, 0.932, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049813990125E9, 0.0, 2026-02-07 15:02:19.901
154.0, -187500.02235174447, -56839.12269343409, -187500.02235174447, -187500.02235174447, -32500.889301406063, 6930.091313134589, -106411.31328479211, -10940.59776551697, -83855.89973400829, -187500.02235174447, -187500.02235174447, -177235.1848763448, -138021.01618302063, -12948.142045514829, 4339.501779020045, -187500.02235174447, -0.038, 0.932, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139908235E9, 0.0, 2026-02-07 15:02:19.908
156.0, -187500.02235174447, -56835.389952110054, -187500.02235174447, -187500.02235174447, -32502.655089218035, 6928.057304389156, -106416.85651741702, -10942.274146351117, -83864.66161783476, -187500.02235174447, -187500.02235174447, -177218.55517847004, -138025.7771045896, -12943.6046413904, 4339.725296464598, -187500.02235174447, -0.038, 0.932, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139917367E9, 0.0, 2026-02-07 15:02:19.917
158.0, -187500.02235174447, -56833.60181255363, -187500.02235174447, -187500.02235174447, -32501.649260717546, 6925.509205521251, -106419.58343024057, -10943.034105662598, -83870.87540279335, -187500.02235174447, -187500.02235174447, -177198.99740207166, -138023.58663363298, -12933.255783707595, 4336.730162707587, -187500.02235174447, -0.038, 0.932, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139924385E9, 0.0, 2026-02-07 15:02:19.924
160.0, -187500.02235174447, -56840.68731554596, -187500.02235174447, -187500.02235174447, -32505.516112508314, 6927.118531122033, -106427.13831986647, -10951.728934255712, -83878.20677497468, -187500.02235174447, -187500.02235174447, -177184.08878851996, -138024.10072375546, -12927.936068527231, 4336.350183051847, -187500.02235174447, -0.032, 0.93, 0.326, 192.0, 127.5, 0.0, 14.5, 8.0, 5.0, 24.0, 0.0, 0.0, 0.0, 1.770498139933416E9, 0.0, 2026-02-07 15:02:19.933
162.0, -187500.02235174447, -56846.02938247078, -187500.02235174447, -187500.02235174447, -32506.85721717563, 6926.492682277284, -106431.09457863505, -10959.239120392695, -83888.68974312423, -187500.02235174447, -187500.02235174447, -177173.69522734825, -138030.35921220295, -12928.51721388307, 4338.920633664207, -187500.02235174447, -0.032, 0.93, 0.326, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139940327E9, 0.0, 2026-02-07 15:02:19.940
164.0, -187500.02235174447, -56849.24803367234, -187500.02235174447, -187500.02235174447, -32504.71144970792, 6921.150615352466, -106433.30740133613, -10965.899940240377, -83892.06485653698, -187500.02235174447, -187500.02235174447, -177159.1665934523, -138029.91217731385, -12925.052693492496, 4335.322002806903, -187500.02235174447, -0.032, 0.93, 0.326, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139948386E9, 0.0, 2026-02-07 15:02:19.948
166.0, -187500.02235174447, -56854.92537676399, -187500.02235174447, -187500.02235174447, -32503.593862485155, 6917.663743217438, -106437.0177909157, -10972.828981021523, -83891.93074607024, -187500.02235174447, -187500.02235174447, -177144.4144421118, -138027.00645053465, -12922.37048415786, 4330.672839960199, -187500.02235174447, -0.032, 0.93, 0.326, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139957485E9, 0.0, 2026-02-07 15:02:19.957
168.0, -187500.02235174447, -56872.650310117046, -187500.02235174447, -187500.02235174447, -32510.209978843926, 6919.921269407424, -106448.5289393102, -10991.671501597346, -83898.7480281291, -187500.02235174447, -187500.02235174447, -177137.41834609729, -138026.29119471207, -12929.120710983361, 4331.969241138607, -187500.02235174447, -0.032, 0.93, 0.326, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139963565E9, 0.0, 2026-02-07 15:02:19.963
170.0, -187500.02235174447, -56886.19546725696, -187500.02235174447, -187500.02235174447, -32512.6239672451, 6917.261411817242, -106456.66497429193, -11003.964961047765, -83910.41563873478, -187500.02235174447, -187500.02235174447, -177132.6574245283, -138027.58759589048, -12938.46374016568, 4332.080999860883, -187500.02235174447, -0.038, 0.932, 0.33, 192.0, 127.0, 104.0, 14.5, 16.0, 5.0, 40.0, 0.0, 0.0, 0.0, 1.770498139972484E9, 0.0, 2026-02-07 15:02:19.972
172.0, -187500.02235174447, -56904.322732010216, -187500.02235174447, -187500.02235174447, -32519.553008026247, 6916.344990294575, -106468.08671570859, -11019.365312977472, -83922.01619410708, -187500.02235174447, -187500.02235174447, -177127.67298551477, -138028.1687412463, -12949.259632737594, 4330.963412638118, -187500.02235174447, -0.038, 0.932, 0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139980566E9, 0.0, 2026-02-07 15:02:19.980
174.0, -187500.02235174447, -56921.243002562886, -187500.02235174447, -187500.02235174447, -32526.459697062935, 6915.339161794086, -106478.16735245792, -11034.653906184902, -83930.86748491139, -187500.02235174447, -187500.02235174447, -177124.052002913, -138031.34268895898, -12964.61528117839, 4331.321040549403, -187500.02235174447, -0.038, 0.932, 0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139987594E9, 0.0, 2026-02-07 15:02:19.987
176.0, -187500.02235174447, -56942.23129060642, -187500.02235174447, -187500.02235174447, -32536.495630323367, 6916.590859483584, -106488.87383805202, -11049.89779590342, -83939.60701699341, -187500.02235174447, -187500.02235174447, -177118.68758424374, -138033.15318025986, -12978.85334239642, 4331.9915928830615, -187500.02235174447, -0.038, 0.932, 0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139995594E9, 0.0, 2026-02-07 15:02:19.995
178.0, -187500.02235174447, -56963.30898562777, -187500.02235174447, -187500.02235174447, -32547.29152289528, 6918.803682184659, -106498.887419568, -11064.269967588183, -83950.22409560968, -187500.02235174447, -187500.02235174447, -177115.40187780882, -138036.70710762826, -12994.343101303948, 4334.494988262056, -187500.02235174447, -0.038, 0.932, 0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140004644E9, 0.0, 2026-02-07 15:02:20.004
180.0, -187500.02235174447, -56987.06888998376, -187500.02235174447, -187500.02235174447, -32556.500441610868, 6920.1894903408875, -106507.60459990556, -11074.61882527099, -83956.01319742361, -187500.02235174447, -187500.02235174447, -177110.81977019546, -138036.41653495032, -13008.201182866238, 4336.99838364105, -187500.02235174447, -0.038, 0.927, 0.329, 192.0, 127.0, 104.0, 14.0, 104.0, 5.0, 32.0, 0.0, 0.0, 0.0, 1.770498140011696E9, 0.0, 2026-02-07 15:02:20.011
182.0, -187500.02235174447, -57008.86184082769, -187500.02235174447, -187500.02235174447, -32565.619953348632, 6921.508243263751, -106517.97580933283, -11088.812183000111, -83965.69150277275, -187500.02235174447, -187500.02235174447, -177108.51754051656, -138036.05890703906, -13022.595706295457, 4340.172331353704, -187500.02235174447, -0.038, 0.927, 0.329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140019611E9, 0.0, 2026-02-07 15:02:20.019
184.0, -187500.02235174447, -57023.77045437938, -187500.02235174447, -187500.02235174447, -32569.039770250296, 6918.826033929114, -106522.02147507924, -11099.876296505487, -83969.15602316333, -187500.02235174447, -187500.02235174447, -177098.52631074504, -138030.8733023254, -13028.943601720763, 4338.473598775101, -187500.02235174447, -0.038, 0.927, 0.329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049814002871E9, 0.0, 2026-02-07 15:02:20.028
186.0, -187500.02235174447, -57038.18732955305, -187500.02235174447, -187500.02235174447, -32575.789997075797, 6919.250717073765, -106528.90581237148, -11106.514764608713, -83972.2182121537, -187500.02235174447, -187500.02235174447, -177089.1609298183, -138028.0793342685, -13034.91151749033, 4337.423066785702, -187500.02235174447, -0.038, 0.927, 0.329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140036658E9, 0.0, 2026-02-07 15:02:20.036
188.0, -187500.02235174447, -57049.1173325917, -187500.02235174447, -187500.02235174447, -32582.02613377883, 6919.094254862578, -106536.393646764, -11112.72854956729, -83972.3746743649, -187500.02235174447, -187500.02235174447, -177081.6060401924, -138028.7722383466, -13040.074770459507, 4339.457075531134, -187500.02235174447, -0.038, 0.927, 0.329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049814004375E9, 0.0, 2026-02-07 15:02:20.043
190.0, -187500.02235174447, -57055.77815243938, -187500.02235174447, -187500.02235174447, -32590.095113527193, 6920.435359529896, -106545.11082710157, -11122.898593294454, -83968.03843594056, -187500.02235174447, -187500.02235174447, -177072.53123194352, -138030.04628778057, -13042.712276305232, 4339.1441511087605, -187500.02235174447, -0.04, 0.9245000000000001, 0.3295, 192.0, 127.0, 88.0, 14.0, 104.0, 5.0, 40.0, 0.0, 0.0, 0.0, 1.770498140051765E9, 0.0, 2026-02-07 15:02:20.051
192.0, -187500.02235174447, -57057.67805071808, -187500.02235174447, -187500.02235174447, -32595.124256029638, 6921.485891519295, -106550.58700449312, -11130.140558497973, -83966.65262778434, -187500.02235174447, -187500.02235174447, -177063.52347892805, -138034.11430527145, -13046.847349029464, 4341.468732532112, -187500.02235174447, -0.04, 0.9245000000000001, 0.3295, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140060816E9, 0.0, 2026-02-07 15:02:20.060
194.0, -187500.02235174447, -57053.9676611385, -187500.02235174447, -187500.02235174447, -32596.8453403527, 6920.815339185637, -106553.82800743915, -11134.454445177847, -83961.8693544709, -187500.02235174447, -187500.02235174447, -177051.49824041108, -138035.56716866101, -13049.104875219451, 4341.021697643006, -187500.02235174447, -0.04, 0.9245000000000001, 0.3295, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140067855E9, 0.0, 2026-02-07 15:02:20.067
196.0, -187500.02235174447, -57049.27379480288, -187500.02235174447, -187500.02235174447, -32595.97362231894, 6920.211842085343, -106555.61614699557, -11135.616735889524, -83956.08025265698, -187500.02235174447, -187500.02235174447, -177038.26600769354, -138036.8188663505, -13050.758904309143, 4342.206340099137, -187500.02235174447, -0.04, 0.9245000000000001, 0.3295, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140075863E9, 0.0, 2026-02-07 15:02:20.075
198.0, -187500.02235174447, -57041.31657377679, -187500.02235174447, -187500.02235174447, -32591.88325308362, 6916.3673420390305, -106554.45385628389, -11134.521500411212, -83948.27949384207, -187500.02235174447, -187500.02235174447, -177021.74806854108, -138034.31547097152, -13047.584956596489, 4339.457075531134, -187500.02235174447, -0.04, 0.9245000000000001, 0.3295, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140084822E9, 0.0, 2026-02-07 15:02:20.084
200.0, -187500.02235174447, -57039.729599920465, -187500.02235174447, -187500.02235174447, -32594.274889740336, 6919.898917662968, -106558.03013539674, -11140.802340603155, -83943.98795890665, -187500.02235174447, -187500.02235174447, -177005.20777764413, -138030.7838953476, -13043.740456550177, 4338.361840052824, -187500.02235174447, -0.039, 0.92225, 0.32775, 192.0, 127.0, 104.0, 14.0, 96.0, 5.0, 24.0, 0.0, 0.0, 0.0, 1.770498140091883E9, 0.0, 2026-02-07 15:02:20.091
202.0, -187500.02235174447, -57031.90648936111, -187500.02235174447, -187500.02235174447, -32589.290450726803, 6914.758016438248, -106553.91741441697, -11139.327125469104, -83943.3621100619, -187500.02235174447, -187500.02235174447, -176991.39439957077, -138027.34172670147, -13042.801683283054, 4338.920633664207, -187500.02235174447, -0.039, 0.92225, 0.32775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140099977E9, 0.0, 2026-02-07 15:02:20.099
204.0, -187500.02235174447, -57030.6100881827, -187500.02235174447, -187500.02235174447, -32589.983354804917, 6916.344990294575, -106554.58796675062, -11140.936451069887, -83938.42237453727, -187500.02235174447, -187500.02235174447, -176972.61893422832, -138018.44573240826, -13039.6277355704, 4335.634927229277, -187500.02235174447, -0.039, 0.92225, 0.32775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140108005E9, 0.0, 2026-02-07 15:02:20.108
206.0, -187500.02235174447, -57032.7111521615, -187500.02235174447, -187500.02235174447, -32592.196177505994, 6919.496586262773, -106558.18659760793, -11145.853834850053, -83938.1094501149, -187500.02235174447, -187500.02235174447, -176962.24772480104, -138015.16002597334, -13046.847349029464, 4340.082924375883, -187500.02235174447, -0.039, 0.92225, 0.32775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140116977E9, 0.0, 2026-02-07 15:02:20.116
208.0, -187500.02235174447, -57029.447797471024, -187500.02235174447, -187500.02235174447, -32589.26809898235, 6918.021371128723, -106556.95725166288, -11143.953936571354, -83930.3086913, -187500.02235174447, -187500.02235174447, -176946.73561414905, -138006.91223226933, -13050.11070371994, 4340.105276120338, -187500.02235174447, -0.039, 0.92225, 0.32775, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498140124096E9, 0.0, 2026-02-07 15:02:20.124
210.0, -187500.02235174447, -57029.26898351539, -187500.02235174447, -187500.02235174447, -32588.35167745968, 6916.769673439226, -106557.98543190783, -11142.903404581954, -83924.72075518618, -187500.02235174447, -187500.02235174447, -176931.22350349708, -137998.50797635413, -13054.335183421992, 4339.546482508956, -187500.02235174447, -0.0395, 0.919125, 0.32887500000000003, 192.0, 127.0, 96.0, 14.0, 80.0, 5.0, 40.0, 0.0, 0.0, 0.0, 1.770498140132022E9, 0.0, 2026-02-07 15:02:20.132
212.0, -187500.02235174447, -57028.889003859644, -187500.02235174447, -187500.02235174447, -32586.071799525238, 6914.914478649435, -106558.07483888566, -11140.86939583652, -83922.32911852947, -187500.02235174447, -187500.02235174447, -176914.39263992224, -137990.30488613903, -13057.263261945638, 4337.199549341149, -187500.02235174447, -0.0395, 0.919125, 0.32887500000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7704981401401E9, 0.0, 2026-02-07 15:02:20.140
